game_url,end_time,end_date,white_username,white_rating,white_result,black_username,black_rating,black_result,time_class,time_control,rules,rated,white_accuracy,black_accuracy,my_username,my_color,my_rating,opponent_username,opponent_rating,my_result,opponent_result,rating_diff,eco,eco_code,opening_name
https://www.chess.com/game/daily/960411,1193612537,2007-10-28 23:02,leva225,1200,resigned,ChessGod,1200,win,daily,1/259200,chess,True,,,ChessGod,black,1200,leva225,1200,win,resigned,0,https://www.chess.com/openings/Van-t-Kruijs-Opening-1...d5,A00,
https://www.chess.com/game/daily/960651,1193876408,2007-11-01 00:20,ChessGod,1361,win,rjm610,1039,timeout,daily,1/259200,chess,True,,,ChessGod,white,1361,rjm610,1039,win,timeout,322,https://www.chess.com/openings/Queens-Pawn-Opening,A40,
https://www.chess.com/game/daily/1186511,1194301352,2007-11-05 22:22,ChessGod,1453,win,paperstackk,1133,checkmated,daily,1/259200,chess,True,,,ChessGod,white,1453,paperstackk,1133,win,checkmated,320,https://www.chess.com/openings/French-Defense-Normal-Variation,C00,
https://www.chess.com/game/daily/991231,1194404701,2007-11-07 03:05,TripsterNY,1204,timeout,ChessGod,1512,win,daily,1/259200,chess,True,,,ChessGod,black,1512,TripsterNY,1204,win,timeout,308,https://www.chess.com/openings/Scandinavian-Defense,B01,
https://www.chess.com/game/daily/1208131,1194526738,2007-11-08 12:58,ababa,1520,resigned,ChessGod,1616,win,daily,1/259200,chess,True,,,ChessGod,black,1616,ababa,1520,win,resigned,96,https://www.chess.com/openings/English-Defense,A40,
https://www.chess.com/game/daily/958711,1194810949,2007-11-11 19:55,ChessGod,1632,win,Alakin,1183,resigned,daily,1/259200,chess,True,,,ChessGod,white,1632,Alakin,1183,win,resigned,449,https://www.chess.com/openings/Slav-Defense-Exchange-Variation-3...cxd5,D10,
https://www.chess.com/game/daily/958441,1194987786,2007-11-13 21:03,Rlee,1213,resigned,ChessGod,1648,win,daily,1/259200,chess,True,,,ChessGod,black,1648,Rlee,1213,win,resigned,435,https://www.chess.com/openings/Reti-Opening-Queenside-Fianchetto-Variation-2.e4-Bb7,A04,
https://www.chess.com/game/daily/1188011,1195436101,2007-11-19 01:35,ChessGod,1701,win,easy-inactive,1532,timeout,daily,1/259200,chess,True,,,ChessGod,white,1701,easy-inactive,1532,win,timeout,169,https://www.chess.com/openings/Ruy-Lopez-Opening-Berlin-Defense-4.d3-Bc5-5.Bxc6,C65,
https://www.chess.com/game/daily/1266141,1195670402,2007-11-21 18:40,ChessGod,1611,timeout,ababa,1569,win,daily,1/259200,chess,True,,,ChessGod,white,1611,ababa,1569,timeout,win,42,https://www.chess.com/openings/Queens-Gambit-Declined-Modern-Variation-4...Be7,D53,
https://www.chess.com/game/daily/1266161,1195670404,2007-11-21 18:40,ChessGod,1549,timeout,ababa,1581,win,daily,1/259200,chess,True,,,ChessGod,white,1549,ababa,1581,timeout,win,-32,https://www.chess.com/openings/Queens-Gambit-Declined-Exchange-Positional-Line-5...Bb4,D35,
https://www.chess.com/game/daily/1221041,1195686001,2007-11-21 23:00,Taxi,1728,win,ChessGod,1522,timeout,daily,1/259200,chess,True,,,ChessGod,black,1522,Taxi,1728,timeout,win,-206,https://www.chess.com/openings/Owens-Defense-2.d4-Bb7-3.Nc3,B00,
https://www.chess.com/game/daily/1411541,1195693503,2007-11-22 01:05,velvethammer,1633,win,ChessGod,1491,timeout,daily,1/259200,chess,True,,,ChessGod,black,1491,velvethammer,1633,timeout,win,-142,https://www.chess.com/openings/English-Opening-1...b6-2.d4,A10,
https://www.chess.com/game/daily/1707951,1196649602,2007-12-03 02:40,jminkler,1375,timeout,ChessGod,1524,win,daily,1/259200,chess,True,,,ChessGod,black,1524,jminkler,1375,win,timeout,149,https://www.chess.com/openings/Reti-Opening-Black-Mustang-Defense,A04,
https://www.chess.com/game/daily/2215631,1197181866,2007-12-09 06:31,ChessGod,1540,win,MattMay,1236,checkmated,daily,1/259200,chess,True,,,ChessGod,white,1540,MattMay,1236,win,checkmated,304,https://www.chess.com/openings/Saragossa-Opening-1...e5,A00,
https://www.chess.com/game/daily/2749561,1198257119,2007-12-21 17:11,ChessGod,1556,win,alfredmaro,1134,checkmated,daily,1/259200,chess,True,,,ChessGod,white,1556,alfredmaro,1134,win,checkmated,422,https://www.chess.com/openings/Queens-Pawn-Opening-English-Defense-3.Nc3-Bb7-4.e4,A40,
https://www.chess.com/game/daily/2770971,1198298629,2007-12-22 04:43,Philadelphiaeagle,1141,checkmated,ChessGod,1568,win,daily,1/259200,chess,True,,,ChessGod,black,1568,Philadelphiaeagle,1141,win,checkmated,427,https://www.chess.com/openings/Grob-Opening-1...e5,A00,
https://www.chess.com/game/daily/2842231,1198471226,2007-12-24 04:40,tarkus,1291,resigned,ChessGod,1588,win,daily,1/259200,chess,True,,,ChessGod,black,1588,tarkus,1291,win,resigned,297,https://www.chess.com/openings/English-Opening-Four-Knights-Quiet-Line-4...d6-5.d4,A28,
https://www.chess.com/game/daily/2772041,1198471931,2007-12-24 04:52,spice,1202,resigned,ChessGod,1598,win,daily,1/259200,chess,True,,,ChessGod,black,1598,spice,1202,win,resigned,396,https://www.chess.com/openings/Three-Knights-Opening-3...Bc5,C46,
https://www.chess.com/game/daily/2844961,1198511353,2007-12-24 15:49,ChessGod,1613,win,tarkus,1288,resigned,daily,1/259200,chess,True,,,ChessGod,white,1613,tarkus,1288,win,resigned,325,https://www.chess.com/openings/Owens-Defense-2.d4-Bb7-3.Nc3-e6,B00,
https://www.chess.com/game/daily/2749631,1198524561,2007-12-24 19:29,chess_turkey,1383,resigned,ChessGod,1635,win,daily,1/259200,chess,True,,,ChessGod,black,1635,chess_turkey,1383,win,resigned,252,https://www.chess.com/openings/Tarrasch-Defense-4.cxd5-exd5,D32,
https://www.chess.com/game/daily/2824621,1198526900,2007-12-24 20:08,RetGuvvie98,1786,win,ChessGod,1611,resigned,daily,1/259200,chess,True,,,ChessGod,black,1611,RetGuvvie98,1786,resigned,win,-175,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3-e6-3.Bd3,D00,
https://www.chess.com/game/daily/2313681,1198645280,2007-12-26 05:01,ChessGod,1565,checkmated,ROBSR1,1521,win,daily,1/259200,chess,True,,,ChessGod,white,1565,ROBSR1,1521,checkmated,win,44,https://www.chess.com/openings/Saragossa-Opening-1...e5,A00,
https://www.chess.com/game/daily/2942371,1198721565,2007-12-27 02:12,ChessGod,1575,win,dsmfly1,1141,resigned,daily,1/259200,chess,True,,,ChessGod,white,1575,dsmfly1,1141,win,resigned,434,https://www.chess.com/openings/Alekhines-Defense-Two-Pawns-Attack,B02,
https://www.chess.com/game/daily/2943471,1199322580,2008-01-03 01:09,ChessGod,1603,win,Cocoon,1470,checkmated,daily,1/259200,chess,True,,,ChessGod,white,1603,Cocoon,1470,win,checkmated,133,https://www.chess.com/openings/French-Defense-Knight-Variation,C00,
https://www.chess.com/game/daily/2295711,1199403905,2008-01-03 23:45,ChessGod,1597,agreed,jminkler,1540,agreed,daily,1/259200,chess,True,,,ChessGod,white,1597,jminkler,1540,agreed,agreed,57,https://www.chess.com/openings/Saragossa-Opening-1...e5,A00,
https://www.chess.com/game/daily/2888031,1199469637,2008-01-04 18:00,ChessGod,1673,win,Danila_Bogdan,1458,timeout,daily,1/259200,chess,True,,,ChessGod,white,1673,Danila_Bogdan,1458,win,timeout,215,https://www.chess.com/openings/Old-Benoni-Defense-Franco-Benoni-Defense,A43,
https://www.chess.com/game/daily/3326161,1199583707,2008-01-06 01:41,KENDO1966,946,checkmated,ChessGod,1675,win,daily,1/259200,chess,True,,,ChessGod,black,1675,KENDO1966,946,win,checkmated,729,https://www.chess.com/openings/Bishops-Opening-Berlin-Defense-3.d3-c6,C24,
https://www.chess.com/game/daily/3062361,1199589001,2008-01-06 03:10,ChessGod,1675,win,webb30,1200,timeout,daily,1/259200,chess,True,,,ChessGod,white,1675,webb30,1200,win,timeout,475,https://www.chess.com/openings/Philidor-Defense-3.Bc4,C41,
https://www.chess.com/game/daily/2865981,1199675935,2008-01-07 03:18,ChessGod,1689,win,chess_turkey,1483,resigned,daily,1/259200,chess,True,,,ChessGod,white,1689,chess_turkey,1483,win,resigned,206,https://www.chess.com/openings/Italian-Game-Knight-Attack-Normal-Variation-5.exd5,C57,
https://www.chess.com/game/daily/3335391,1199760431,2008-01-08 02:47,stefmoldovanm,1589,checkmated,ChessGod,1708,win,daily,1/259200,chess,True,,,ChessGod,black,1708,stefmoldovanm,1589,win,checkmated,119,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,C20,
https://www.chess.com/game/daily/3335361,1199760599,2008-01-08 02:49,Sonico,1228,resigned,ChessGod,1711,win,daily,1/259200,chess,True,,,ChessGod,black,1711,Sonico,1228,win,resigned,483,https://www.chess.com/openings/Three-Knights-Opening-3...Bc5,C46,
https://www.chess.com/game/daily/3375061,1200021095,2008-01-11 03:11,chess_turkey,1549,win,ChessGod,1673,checkmated,daily,1/259200,chess,True,,,ChessGod,black,1673,chess_turkey,1549,checkmated,win,124,https://www.chess.com/openings/Tarrasch-Defense-4.cxd5-exd5,D32,
https://www.chess.com/game/daily/3413731,1200111777,2008-01-12 04:22,JustBeforeDawn,1815,win,ChessGod,1657,checkmated,daily,1/259200,chess,True,,,ChessGod,black,1657,JustBeforeDawn,1815,checkmated,win,-158,https://www.chess.com/openings/Ruy-Lopez-Opening-Morphy-Defense-Keres-Flohr-Zaitsev-System-10.d4-h6-11.Nbd2,C92,
https://www.chess.com/game/daily/3590031,1200159439,2008-01-12 17:37,Pittacus,1071,resigned,ChessGod,1659,win,daily,1/259200,chess,True,,,ChessGod,black,1659,Pittacus,1071,win,resigned,588,https://www.chess.com/openings/English-Opening-Kings-English-Variation...5.Nc3-d5-6.cxd5-cxd5-7.Bg5,A20,
https://www.chess.com/game/daily/3413431,1200273438,2008-01-14 01:17,ChessGod,1681,win,stefmoldovanm,1613,checkmated,daily,1/259200,chess,True,,,ChessGod,white,1681,stefmoldovanm,1613,win,checkmated,68,https://www.chess.com/openings/Italian-Game,C50,
https://www.chess.com/game/daily/3602081,1200375189,2008-01-15 05:33,ChessGod,1652,checkmated,fastrun,1613,win,daily,1/86400,chess,True,,,ChessGod,white,1652,fastrun,1613,checkmated,win,39,https://www.chess.com/openings/Sicilian-Defense-OKelly-Venice-System...4.d4-d5-5.e5-Nc6,B28,
https://www.chess.com/game/daily/3527841,1200540011,2008-01-17 03:20,chessbot3000,1759,timeout,ChessGod,1684,win,daily,1/86400,chess,True,,,ChessGod,black,1684,chessbot3000,1759,win,timeout,-75,https://www.chess.com/openings/Ruy-Lopez-Opening-Morphy-Defense-Modern-Steinitz-Defense-5.c3,C74,
https://www.chess.com/game/daily/3212241,1200622844,2008-01-18 02:20,Cocoon,1499,checkmated,ChessGod,1697,win,daily,1/259200,chess,True,,,ChessGod,black,1697,Cocoon,1499,win,checkmated,198,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Variation-2...Bf5-3.e3,D02,
https://www.chess.com/game/daily/3695251,1200692157,2008-01-18 21:35,jspear131,1332,checkmated,ChessGod,1704,win,daily,1/432000,chess,True,,,ChessGod,black,1704,jspear131,1332,win,checkmated,372,https://www.chess.com/openings/Reti-Opening-1...d5,A06,
https://www.chess.com/game/daily/3574801,1200885317,2008-01-21 03:15,ChessGod,1688,resigned,JustBeforeDawn,1836,win,daily,1/259200,chess,True,,,ChessGod,white,1688,JustBeforeDawn,1836,resigned,win,-148,https://www.chess.com/openings/Petrovs-Defense-Classical-Cozio-Attack...6.d3-Nf6-7.Bg5-Nbd7-8.Nc3,C42,
https://www.chess.com/game/daily/3867501,1200978902,2008-01-22 05:15,ChessGod,1690,win,jman4000,1065,timeout,daily,1/259200,chess,True,,,ChessGod,white,1690,jman4000,1065,win,timeout,625,https://www.chess.com/openings/Nimzowitsch-Defense-2.d4,B00,
https://www.chess.com/game/daily/3590041,1201027013,2008-01-22 18:36,madchess,1002,checkmated,ChessGod,1691,win,daily,1/1209600,chess,True,,,ChessGod,black,1691,madchess,1002,win,checkmated,689,https://www.chess.com/openings/Van-t-Kruijs-Opening-1...e5,A00,
https://www.chess.com/game/daily/3996031,1201306504,2008-01-26 00:15,ChessGod,1659,timeout,enterprice,1615,win,daily,1/86400,chess,True,,,ChessGod,white,1659,enterprice,1615,timeout,win,44,https://www.chess.com/openings/Scandinavian-Defense-Mieses-Kotrc-Main-Line-4.d4,B01,
https://www.chess.com/game/daily/3993231,1201567994,2008-01-29 00:53,ChessGod,1631,resigned,Monky,1639,win,daily,1/86400,chess,True,,,ChessGod,white,1631,Monky,1639,resigned,win,-8,https://www.chess.com/openings/Sicilian-Defense-Open-3...cxd4-4.Nxd4-d6-5.Nc3,B33,
https://www.chess.com/game/daily/3958801,1201878862,2008-02-01 15:14,prisoner,1597,win,ChessGod,1601,checkmated,daily,1/259200,chess,True,,,ChessGod,black,1601,prisoner,1597,checkmated,win,4,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.g3,D00,
https://www.chess.com/game/daily/3602071,1201965494,2008-02-02 15:18,freako,1657,checkmated,ChessGod,1632,win,daily,1/259200,chess,True,,,ChessGod,black,1632,freako,1657,win,checkmated,-25,https://www.chess.com/openings/Slav-Defense-3.Nc3,D10,
https://www.chess.com/game/daily/4226871,1202286685,2008-02-06 08:31,enterprice,1490,resigned,ChessGod,1649,win,daily,1/259200,chess,True,,,ChessGod,black,1649,enterprice,1490,win,resigned,159,https://www.chess.com/openings/Queens-Pawn-Opening-Accelerated-London-System-2...Bf5,D00,
https://www.chess.com/game/daily/2946931,1202355993,2008-02-07 03:46,ChessGod,1621,checkmated,jtcoy,1629,win,daily,1/259200,chess,True,,,ChessGod,white,1621,jtcoy,1629,checkmated,win,-8,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation...3.Bf4-c5-4.e3-cxd4-5.exd4,D00,
https://www.chess.com/game/daily/4048651,1202930305,2008-02-13 19:18,ChessGod,1624,win,madchess,1103,checkmated,daily,1/259200,chess,True,,,ChessGod,white,1624,madchess,1103,win,checkmated,521,https://www.chess.com/openings/Petrovs-Defense-Classical-Variation,C42,
https://www.chess.com/game/daily/3817841,1203464703,2008-02-19 23:45,ChessGod,1611,timeout,chessbot3000,1884,win,daily,1/259200,chess,True,,,ChessGod,white,1611,chessbot3000,1884,timeout,win,-273,https://www.chess.com/openings/Ruy-Lopez-Opening-Morphy-Defense-Anderssen-Variation-5...b5-6.Bb3-Bc5,C77,
https://www.chess.com/game/daily/4950941,1203468004,2008-02-20 00:40,Capoboy,1452,win,ChessGod,1566,timeout,daily,1/259200,chess,True,,,ChessGod,black,1566,Capoboy,1452,timeout,win,114,https://www.chess.com/openings/Kings-Gambit,C30,
https://www.chess.com/game/daily/3689791,1203530102,2008-02-20 17:55,stefmoldovanm,1550,win,ChessGod,1534,timeout,daily,1/259200,chess,True,,,ChessGod,black,1534,stefmoldovanm,1550,timeout,win,-16,https://www.chess.com/openings/Giuoco-Piano-Game-Main-Line-4...Nf6,C53,
https://www.chess.com/game/daily/5133651,1203545101,2008-02-20 22:05,smfo,1433,win,ChessGod,1498,timeout,daily,1/259200,chess,True,,,ChessGod,black,1498,smfo,1433,timeout,win,65,https://www.chess.com/openings/Bishops-Opening-Boi-Variation-3.Nc3,C20,
https://www.chess.com/game/daily/5675061,1203829542,2008-02-24 05:05,ChessGod,1508,win,cgo_31,1127,resigned,daily,1/259200,chess,True,,,ChessGod,white,1508,cgo_31,1127,win,resigned,381,https://www.chess.com/openings/Ruy-Lopez-Opening-Morphy-Defense-Caro-Norwegian-Variation,C70,
https://www.chess.com/game/daily/4950901,1204549503,2008-03-03 13:05,artur74blef,1541,timeout,ChessGod,1545,win,daily,1/432000,chess,True,,,ChessGod,black,1545,artur74blef,1541,win,timeout,4,https://www.chess.com/openings/Ruy-Lopez-Opening-Morphy-Defense-Exchange-Lutikov-Variation,C68,
https://www.chess.com/game/daily/6271855,1205035807,2008-03-09 04:10,revax,1451,win,ChessGod,1500,timeout,daily,1/259200,chess,True,,,ChessGod,black,1500,revax,1451,timeout,win,49,https://www.chess.com/openings/Vienna-Game-Anderssen-Defense-3.Nf3-d6-4.d4-exd4-5.Nxd4,C25,
https://www.chess.com/game/daily/6267464,1205037006,2008-03-09 04:30,Vulpoon,1237,win,ChessGod,1447,timeout,daily,1/259200,chess,True,,,ChessGod,black,1447,Vulpoon,1237,timeout,win,210,https://www.chess.com/openings/Giuoco-Piano-Game-Main-Line,C53,
https://www.chess.com/game/daily/4950921,1205540686,2008-03-15 00:24,JBAlman,1340,checkmated,ChessGod,1472,win,daily,1/1209600,chess,True,,,ChessGod,black,1472,JBAlman,1340,win,checkmated,132,https://www.chess.com/openings/Bishops-Opening-Berlin-Defense-3.d3-c6,C24,
https://www.chess.com/game/daily/6443302,1206140739,2008-03-21 23:05,ChessGod,1500,win,TheWire,1386,resigned,daily,1/259200,chess,True,,,ChessGod,white,1500,TheWire,1386,win,resigned,114,https://www.chess.com/openings/Nimzowitsch-Defense-Scandinavian-Exchange-Variation-4.Nf3-Bg4,B01,
https://www.chess.com/game/daily/6385308,1206412221,2008-03-25 02:30,ChessGod,1529,win,angelor,1426,resigned,daily,1/259200,chess,True,,,ChessGod,white,1529,angelor,1426,win,resigned,103,https://www.chess.com/openings/Scandinavian-Defense-Mieses-Kotrc-Main-Line-Anderssen-Counterattack,B01,
https://www.chess.com/game/daily/6472531,1206415243,2008-03-25 03:20,ChessGod,1563,win,CATf77,1537,resigned,daily,1/259200,chess,True,,,ChessGod,white,1563,CATf77,1537,win,resigned,26,https://www.chess.com/openings/Ruy-Lopez-Opening-Cozio-Defense-4.d4-exd4-5.Nxd4,C60,
https://www.chess.com/game/daily/6511073,1206756272,2008-03-29 02:04,ChessGod,1572,win,AlfredoDomingo,1141,resigned,daily,1/259200,chess,True,,,ChessGod,white,1572,AlfredoDomingo,1141,win,resigned,431,https://www.chess.com/openings/Kings-Pawn-Opening,B00,
https://www.chess.com/game/daily/6510930,1206756748,2008-03-29 02:12,Jon_Curry,1349,resigned,ChessGod,1589,win,daily,1/259200,chess,True,,,ChessGod,black,1589,Jon_Curry,1349,win,resigned,240,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation,C20,
https://www.chess.com/game/daily/6472091,1206903238,2008-03-30 18:53,ChessGod,1634,win,sean2theprawn,1738,resigned,daily,1/259200,chess,True,,,ChessGod,white,1634,sean2theprawn,1738,win,resigned,-104,https://www.chess.com/openings/Sicilian-Defense-Nimzowitsch-Advance-Variation,B29,
https://www.chess.com/game/daily/6511021,1207260102,2008-04-03 22:01,BATMAN1962,1697,agreed,ChessGod,1640,agreed,daily,1/259200,chess,True,,,ChessGod,black,1640,BATMAN1962,1697,agreed,agreed,-57,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Variation-2...Bf5-3.e3-e6,D02,
https://www.chess.com/game/daily/6528279,1207263923,2008-04-03 23:05,pawngone,1624,resigned,ChessGod,1669,win,daily,1/259200,chess,True,,,ChessGod,black,1669,pawngone,1624,win,resigned,45,https://www.chess.com/openings/Bishops-Opening-Boi-Variation,C20,
https://www.chess.com/game/daily/6526100,1207265574,2008-04-03 23:32,ChessGod,1677,win,Vulpoon,1324,resigned,daily,1/259200,chess,True,,,ChessGod,white,1677,Vulpoon,1324,win,resigned,353,https://www.chess.com/openings/Philidor-Defense-3.Bc4,C41,
https://www.chess.com/game/daily/6529244,1207269836,2008-04-04 00:43,ChessGod,1655,checkmated,Quix,1761,win,daily,1/259200,chess,True,,,ChessGod,white,1655,Quix,1761,checkmated,win,-106,https://www.chess.com/openings/Sicilian-Defense...3.Bc4-Nf6-4.d3-Nc6-5.c3,B50,
https://www.chess.com/game/daily/6529180,1207270782,2008-04-04 00:59,ChessGod,1649,checkmated,GENESIS_903,2030,win,daily,1/259200,chess,True,,,ChessGod,white,1649,GENESIS_903,2030,checkmated,win,-381,https://www.chess.com/openings/Ruy-Lopez-Opening-Morphy-Defense-Modern-Steinitz-Defense-5.d4,C71,
https://www.chess.com/game/daily/6566127,1207455545,2008-04-06 04:19,nachiangmai,1467,win,ChessGod,1610,checkmated,daily,1/259200,chess,True,,,ChessGod,black,1610,nachiangmai,1467,checkmated,win,143,https://www.chess.com/openings/Giuoco-Piano-Game-Main-Line-Albin-Gambit-5...d6-6.d4,C53,
https://www.chess.com/game/daily/6565662,1207499586,2008-04-06 16:33,Vulpoon,1380,win,ChessGod,1570,checkmated,daily,1/259200,chess,True,,,ChessGod,black,1570,Vulpoon,1380,checkmated,win,190,https://www.chess.com/openings/Scotch-Game-Goring-Gambit-4...dxc3-5.Nxc3,C45,
https://www.chess.com/game/daily/6443274,1207800985,2008-04-10 04:16,ChessGod,1601,win,phobius,1625,resigned,daily,1/259200,chess,True,,,ChessGod,white,1601,phobius,1625,win,resigned,-24,https://www.chess.com/openings/Ruy-Lopez-Opening-Old-Steinitz-Defense-4.d4-Bd7,C62,
https://www.chess.com/game/daily/6565199,1207956426,2008-04-11 23:27,ChessGod,1579,checkmated,pawngone,1660,win,daily,1/259200,chess,True,,,ChessGod,white,1579,pawngone,1660,checkmated,win,-81,https://www.chess.com/openings/Philidor-Defense-3.Bc4,C41,
https://www.chess.com/game/daily/6443711,1208027726,2008-04-12 19:15,ChessGod,1554,checkmated,blackduck,1587,win,daily,1/432000,chess,True,,,ChessGod,white,1554,blackduck,1587,checkmated,win,-33,https://www.chess.com/openings/Ruy-Lopez-Opening-Morphy-Defense-Closed...7.Bb3-d6-8.c3-Bg4-9.h3,C88,
https://www.chess.com/game/daily/6649422,1208466010,2008-04-17 21:00,ChessGod,1581,win,zerdust,1535,timeout,daily,1/259200,chess,True,,,ChessGod,white,1581,zerdust,1535,win,timeout,46,https://www.chess.com/openings/Closed-Sicilian-Defense-Grand-Prix-Attack...6.Nxd4-Bg7-7.Be3-Nf6,B23,
https://www.chess.com/game/daily/6633745,1208489021,2008-04-18 03:23,aaron1101,1158,checkmated,ChessGod,1586,win,daily,1/259200,chess,True,,,ChessGod,black,1586,aaron1101,1158,win,checkmated,428,https://www.chess.com/openings/Italian-Game-Knight-Attack-Normal-Variation,C57,
https://www.chess.com/game/daily/6642265,1208810157,2008-04-21 20:35,ChessGod,1600,win,Vulpoon,1384,checkmated,daily,1/259200,chess,True,,,ChessGod,white,1600,Vulpoon,1384,win,checkmated,216,https://www.chess.com/openings/Ruy-Lopez-Opening-Morphy-Defense-Caro-Variation-5.Bb3,C70,
https://www.chess.com/game/daily/6748249,1208812135,2008-04-21 21:08,the-maestro,1706,win,ChessGod,1579,checkmated,daily,1/259200,chess,True,,,ChessGod,black,1579,the-maestro,1706,checkmated,win,-127,https://www.chess.com/openings/Danish-Gambit,C21,
https://www.chess.com/game/daily/6443278,1208917960,2008-04-23 02:32,ChessGod,1600,win,Ruperta11,1504,checkmated,daily,1/1209600,chess,True,,,ChessGod,white,1600,Ruperta11,1504,win,checkmated,96,https://www.chess.com/openings/English-Opening-Botvinnik-System,A26,
https://www.chess.com/game/daily/6402165,1209260414,2008-04-27 01:40,JBAlman,1448,resigned,ChessGod,1616,win,daily,1/1209600,chess,True,,,ChessGod,black,1616,JBAlman,1448,win,resigned,168,https://www.chess.com/openings/Bishops-Opening-Berlin-Defense-3.d3-Bc5-4.Nf3-d6,C24,
https://www.chess.com/game/daily/6683224,1209268405,2008-04-27 03:53,Vulpoon,1387,resigned,ChessGod,1628,win,daily,1/259200,chess,True,,,ChessGod,black,1628,Vulpoon,1387,win,resigned,241,https://www.chess.com/openings/Scotch-Game-Goring-Double-Pawn-Sacrifice-Variation-5...d6-6.Nxc3,C45,
https://www.chess.com/game/daily/6819808,1209332605,2008-04-27 21:43,Xambri,1668,win,ChessGod,1606,checkmated,daily,1/1209600,chess,True,,,ChessGod,black,1606,Xambri,1668,checkmated,win,-62,https://www.chess.com/openings/Giuoco-Piano-Game-Giuoco-Pianissimo-Variation-4...d6,C50,
https://www.chess.com/game/daily/6734418,1209415508,2008-04-28 20:45,Fritz-Crackers,1341,timeout,ChessGod,1615,win,daily,1/259200,chess,True,,,ChessGod,black,1615,Fritz-Crackers,1341,win,timeout,274,https://www.chess.com/openings/Queens-Pawn-Opening-Blackmar-Diemer-Zeller-Defense-4.f3-exf3,D00,
https://www.chess.com/game/daily/6841598,1209868279,2008-05-04 02:31,ChessGod,1634,win,leoanytm5,1490,resigned,daily,1/259200,chess,True,,,ChessGod,white,1634,leoanytm5,1490,win,resigned,144,https://www.chess.com/openings/Philidor-Defense-3.Bc4,C41,
https://www.chess.com/game/daily/6734421,1209924082,2008-05-04 18:01,mohanty,1498,resigned,ChessGod,1650,win,daily,1/1209600,chess,True,,,ChessGod,black,1650,mohanty,1498,win,resigned,152,https://www.chess.com/openings/English-Opening-Reversed-Sicilian-Variation,A21,
https://www.chess.com/game/daily/6673534,1210070747,2008-05-06 10:45,ChessGod,1657,win,pazd_mdq,1325,resigned,daily,1/259200,chess,True,,,ChessGod,white,1657,pazd_mdq,1325,win,resigned,332,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Variation,C40,
https://www.chess.com/game/daily/6826874,1210369385,2008-05-09 21:43,ChessGod,1669,win,Vulpoon,1428,checkmated,daily,1/259200,chess,True,,,ChessGod,white,1669,Vulpoon,1428,win,checkmated,241,https://www.chess.com/openings/Ruy-Lopez-Opening-Morphy-Defense-Anderssen-Variation-5...Bc5-6.O-O-d6-7.c3,C77,
https://www.chess.com/game/daily/6959091,1210373170,2008-05-09 22:46,ChessGod,1673,win,mozerdozer,1213,resigned,daily,1/259200,chess,True,,,ChessGod,white,1673,mozerdozer,1213,win,resigned,460,https://www.chess.com/openings/French-Defense-Normal-Variation-2...d5-3.Nc3-Nc6-4.e5,C10,
https://www.chess.com/game/daily/6902313,1210425990,2008-05-10 13:26,ChessGod,1655,checkmated,reborn2fight,1795,win,daily,1/259200,chess,True,,,ChessGod,white,1655,reborn2fight,1795,checkmated,win,-140,https://www.chess.com/openings/Sicilian-Defense-Open,B30,
https://www.chess.com/game/daily/6618079,1210450596,2008-05-10 20:16,seth44,1495,resigned,ChessGod,1670,win,daily,1/432000,chess,True,,,ChessGod,black,1670,seth44,1495,win,resigned,175,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Alburt-Defense,D00,
https://www.chess.com/game/daily/6910616,1210553148,2008-05-12 00:45,Vulpoon,1438,resigned,ChessGod,1681,win,daily,1/259200,chess,True,,,ChessGod,black,1681,Vulpoon,1438,win,resigned,243,https://www.chess.com/openings/Queens-Gambit-Accepted-Central-Variation-Greco-Variation,D20,
https://www.chess.com/game/daily/6902338,1210606554,2008-05-12 15:35,geraldjunco,1499,resigned,ChessGod,1694,win,daily,1/259200,chess,True,,,ChessGod,black,1694,geraldjunco,1499,win,resigned,195,https://www.chess.com/openings/English-Opening-Carls-Bremen-Reversed-Dragon-Variation-4.cxd5-Nxd5-5.Bg2,A22,
https://www.chess.com/game/daily/6980157,1210627537,2008-05-12 21:25,ChessGod,1703,win,berniel,1435,checkmated,daily,1/259200,chess,True,,,ChessGod,white,1703,berniel,1435,win,checkmated,268,https://www.chess.com/openings/Philidor-Defense-3.Bc4,C41,
https://www.chess.com/game/daily/7014024,1210630158,2008-05-12 22:09,ChessGod,1724,win,Dutch_Defense,1683,resigned,daily,1/259200,chess,True,,,ChessGod,white,1724,Dutch_Defense,1683,win,resigned,41,https://www.chess.com/openings/Pirc-Defense-Main-Line-Austrian-Dragon-Formation-6.dxc5-Qa5,B09,
